idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgnBirthIntl,labUnempFlag,demRgn
12176,1217601,1217606,-9,1217602,1217601,2019,0,10,0,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2019,0,0,-9,2,0,4905,0,0,0,0,0,2,-9,-9,0,6
11354,1135402,1135402,-9,1135401,-9,2019,1,20,0,0,1,2,0,-9,0,5,2,0,4.1700001,4.1700001,-9,-9,-999,-9,-9,-9,2019,1,0,-9,2,1,176,0,-9,4.1700001,0,1467.03,-9,-9,-9,0,1
8357,835701,835701,-9,-9,-9,2019,1,59,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2019,0,0,-9,4,0,1204,0,0,0,0,1294.28,1,30,-9,0,3
12560,1256001,1256003,-9,1256002,1256001,2019,0,14,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2019,1,0,-9,2,0,1794,0,0,0,0,0,2,-9,-9,0,3
2823,282302,282302,-9,282301,-9,2019,0,39,0,0,0,3,3,-9,0,4,4,8.7299995,8.7299995,0,-9,-9,-999,0,-9,-9,2019,0,40,-9,1,1,4482,9.2700005,0,0,0,967.39001,3,12,-9,0,2
11387,1138702,1138702,-9,1138701,-9,2019,1,52,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2019,1,0,-9,3,0,320,0,-9,0,0,389.20999,-9,30,-9,1,1
8612,861201,861201,-9,-9,-9,2019,0,60,0,0,0,3,3,-9,0,3,5,8.3599997,8.3599997,0,-9,-9,-999,-9,-9,-9,2019,1,40,-9,1,0,789,12.21,-9,0,0,1259.46,-9,45,-9,0,3
4972,497201,497205,-9,497201,497202,2019,1,17,0,1,1,3,0,-9,0,4,3,0,0,0,-9,-9,-999,-9,-9,-9,2019,1,0,-9,2,0,991,0,-9,0,0,0,-9,-9,-9,0,6
5438,543801,543801,-9,543802,-9,2019,1,62,0,0,0,1,1,-9,0,3,2,0,4.8600001,4.8600001,-9,-9,-999,-9,-9,-9,2019,1,0,-9,4,0,2875,0,0,4.8600001,0,1968.45,4,45,-9,0,4
10462,1046202,1046203,-9,1046202,1046201,2019,1,35,0,0,0,1,1,-9,0,4,5,7.4899998,7.4899998,0,-9,-9,-999,-9,-9,-9,2019,0,38,-9,1,1,427,11.29,-9,0,0,932.17999,-9,10,-9,0,1
7265,726501,726504,-9,726502,726501,2019,0,5,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2019,1,0,-9,2,0,3449,0,0,0,0,0,2,-9,-9,0,5
13316,1331601,1331601,-9,-9,-9,2019,0,63,0,0,0,3,3,-9,0,3,3,7.8200002,7.8200002,0,-9,-9,-999,-9,-9,-9,2019,1,22,-9,1,0,1536,6.1100001,-9,0,0,531.22998,-9,30,-9,0,5
