idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgnBirthIntl,labUnempFlag,demRgn
5229,522902,522903,-9,522902,522901,2023,0,28,0,0,0,2,2,-9,0,4,2,0,4.9899998,4.9899998,-9,-9,-999,-9,-9,-9,2023,1,0,-9,3,1,394,0,-9,4.9899998,0,347.95999,-9,-9,1,0,4
26002,2600201,2600204,-9,2600201,2600202,2023,0,17,0,2,0,3,3,0,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2023,1,0,-9,2,0,1211,0,0,0,0,0,2,-9,1,0,5
15434,1543401,1543404,-9,1543402,1543401,2023,1,15,0,1,1,3,0,0,0,4,3,0,0,0,-9,-9,-999,-9,-9,-9,2023,1,0,-9,2,0,431,0,0,0,0,0,2,-9,1,0,2
4,401,401,-9,-9,-9,2023,0,44,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2023,0,0,-9,3,0,186,0,-9,0,0,523.41998,-9,20,1,1,2
25860,2586001,2586002,-9,2586001,-9,2023,1,4,1,1,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2023,0,0,-9,2,0,223,0,-9,0,0,0,-9,-9,1,0,5
18142,1814202,1814203,-9,-9,-9,2023,0,86,0,0,0,3,3,-9,0,3,2,0,.63999999,.63999999,-9,-9,-999,-9,-9,-9,2023,1,0,-9,4,0,654,0,-9,.63999999,0,867.62,-9,-9,1,0,3
8057,805701,805704,-9,805701,805702,2023,0,14,0,2,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2023,1,0,-9,2,0,1480,0,0,0,0,0,2,-9,1,0,2
3557,355701,355701,-9,-9,-9,2023,1,56,0,0,0,3,3,-9,0,4,5,7.6399999,7.79,5.96,3,-9,-999,0,-9,-9,2023,1,40,-9,1,0,222,9.6800003,9.5699997,5.96,0,1380.3101,1,31,1,0,5
767,76701,76703,-9,76702,76701,2023,1,6,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2023,1,0,-9,2,0,357,0,-9,0,0,0,-9,-9,1,0,5
9047,904701,904701,-9,-9,-9,2023,1,69,0,0,0,1,1,-9,0,5,2,0,4.3499999,4.3499999,-9,-9,-999,-9,-9,-9,2023,1,0,-9,4,0,669,0,-9,4.3499999,0,2232.4299,-9,-9,1,0,4
3559,355903,355904,-9,355902,355901,2023,1,18,0,0,1,2,0,-9,0,4,2,0,6.4099998,6.4099998,-9,-9,-999,-9,-9,-9,2023,1,0,-9,2,1,465,0,-9,6.4099998,0,484.19,-9,-9,1,0,5
2690,269005,269006,-9,-9,-9,2023,1,88,0,0,0,3,3,-9,0,2,2,0,5.1300001,5.1300001,-9,-9,-999,-9,-9,-9,2023,1,0,-9,4,0,658,0,0,5.1300001,0,1131.95,4,-9,-9,0,2
3554,355402,355403,-9,355401,355402,2023,1,24,0,0,0,1,1,-9,0,5,4,8.3699999,8.46,5.8499999,-9,-9,-999,0,-9,-9,2023,1,40,-9,1,1,331,8.54,6.6300001,5.8499999,0,1627.42,1,2,1,0,2
5232,523201,523201,-9,-9,-9,2023,0,69,0,0,0,3,3,-9,0,4,2,0,0,0,-9,-9,-999,0,-9,-9,2023,1,0,-9,3,0,1275,0,0,0,0,1299.5601,3,-9,1,0,5
3561,356101,356105,-9,356102,356101,2023,0,14,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2023,1,0,-9,2,0,793,0,-9,0,0,0,-9,-9,1,0,5
12930,1293001,1293003,-9,1293001,1293002,2023,1,13,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2023,1,0,-9,2,0,435,0,-9,0,0,0,-9,-9,1,0,5
9374,937401,937401,-9,937402,-9,2023,1,44,0,0,0,1,1,-9,0,5,5,7.4299998,7.4299998,0,-9,-9,-999,0,-9,-9,2023,1,38,-9,1,0,619,13.63,12.26,0,0,901.71997,1,16,1,0,5
3562,356202,356203,-9,356201,356202,2023,1,21,0,0,1,1,0,-9,0,4,2,0,3.54,3.54,-9,-9,-999,-9,-9,-9,2023,0,0,-9,2,1,560,0,-9,3.54,0,957.48999,-9,-9,1,0,4
24445,2444502,2444503,-9,-9,-9,2023,0,63,0,0,0,3,3,-9,0,4,2,0,.31999999,.31999999,-9,-9,-999,-9,-9,-9,2023,1,0,-9,4,0,489,0,-9,.31999999,0,1391.4399,-9,40,1,0,5
15793,1579301,1579301,-9,-9,-9,2023,0,57,0,0,0,2,2,-9,0,4,3,6.71,6.7199998,1.45,-9,-9,-999,0,-9,-9,2023,0,40,-9,1,0,45,1.52,1.51,1.45,0,211.38,1,27,2,0,3
9789,978901,978903,-9,978901,978902,2023,0,3,2,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2023,0,0,-9,2,0,765,0,-9,0,0,0,-9,-9,1,0,7
