idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgn
1,101,101,-9,-9,-9,2014,0,84,0,0,0,1,1,-9,0,2,3,0,4.95,4.95,-9,-9,-999,-9,-9,-9,2014,1,0,-9,4,0,993,0,0,4.95,0,1396.89,4,55,6
1141,114101,114101,-9,-9,-9,2014,0,57,0,0,0,1,1,-9,0,3,5,7.73,7.76,4.24,-9,-9,-999,0,-9,-9,2014,1,40,-9,1,0,1472,9.890000000000001,10.97,4.24,0,471.78,1,32,5
3116,311601,311603,-9,311602,311601,2014,1,15,0,3,0,3,3,-9,0,5,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,0,428,0,-9,0,0,0,-9,-9,10
7610,761001,761001,-9,-9,-9,2014,0,81,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,4,0,1499,0,0,0,0,424.58,4,36,10
8823,882301,882301,-9,-9,-9,2014,0,82,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,4,0,1226,0,0,0,0,324.76,4,28,2
4767,476702,476703,-9,476702,476701,2014,1,19,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2014,1,0,-9,3,1,546,0,0,0,0,178.02,3,-9,6
3992,399201,399203,-9,399202,399201,2014,0,14,0,2,1,3,0,0,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,1931,0,0,0,0,0,2,-9,10
9810,981002,981003,-9,981001,981002,2014,0,26,0,0,0,1,1,-9,0,5,3,6.52,6.52,0,-9,-9,-999,-9,-9,-9,2014,1,20,-9,1,1,684,4.37,-9,0,0,631.24,-9,1,6
10266,1026601,1026601,-9,-9,-9,2014,0,62,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,4,0,837,0,-9,0,0,402.53,-9,30,5
3107,310702,310703,-9,310701,310702,2014,1,32,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,0,-9,-9,2014,1,0,-9,3,1,1329,0,0,0,0,146.68,1,6,5
1229,122903,122904,-9,122901,122902,2014,0,33,0,0,0,1,1,-9,0,4,4,7.46,7.46,0,-9,-9,-999,0,-9,-9,2014,1,40,-9,1,0,3276,2.57,4.75,0,0,377.98,1,11,2
145,14501,14502,-9,14501,-9,2014,0,17,0,1,1,3,0,0,0,4,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,759,0,0,0,0,0,2,-9,2
3105,310503,310503,-9,-9,-9,2014,1,26,0,0,0,1,1,-9,0,5,5,8.57,8.57,0,-9,-9,-999,-9,-9,-9,2014,0,40,-9,1,0,2079,7.17,-9,0,0,938.23,-9,4,4
4796,479603,479604,-9,479603,-9,2014,0,18,0,0,0,3,3,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,1,462,0,0,0,0,188.08,2,-9,10
3104,310404,310408,-9,310405,310407,2014,1,0,1,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,2031,0,-9,0,0,0,-9,-9,4
12003,1200302,1200306,-9,1200304,1200303,2014,1,14,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,606,0,0,0,0,0,2,-9,4
3931,393102,393103,-9,393102,393101,2014,1,37,0,0,0,2,2,-9,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,3,0,538,0,-9,0,0,205.55,-9,10,10
2918,291801,291801,-9,-9,-9,2014,0,85,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,4,0,1634,0,0,0,0,211.24,4,43,6
3102,310202,310203,-9,310201,310202,2014,0,25,0,0,0,1,1,-9,0,5,5,8.08,8.109999999999999,4.63,-9,-9,-999,0,-9,-9,2014,1,40,-9,1,1,593,10.76,0,4.63,0,391.48,3,3,10
873,87301,87302,-9,87301,-9,2014,0,14,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,835,0,0,0,0,0,2,-9,10
3949,394901,394902,-9,394901,-9,2014,0,15,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,0,990,0,0,0,0,0,2,-9,10
3101,310101,310101,-9,-9,-9,2014,1,37,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,3,0,1606,0,-9,0,0,296.26,-9,9,6
5863,586301,586303,-9,586302,586301,2014,1,8,1,4,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,0,340,0,-9,0,0,0,-9,-9,4
2078,207801,207801,-9,207804,-9,2014,0,47,0,1,0,2,2,-9,0,4,4,8.02,8.07,4.62,-9,-9,-999,0,-9,-9,2014,1,38,-9,1,0,390,4.1,3.34,4.62,0,278.75,1,28,2
294,29402,29402,-9,-9,-9,2014,0,66,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,4,0,337,0,0,0,0,99.02,4,39,6
12009,1200902,1200905,-9,1200903,-9,2014,0,9,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,167,0,-9,0,0,0,-9,-9,10
3099,309903,309904,-9,309902,309901,2014,1,25,0,0,0,2,2,-9,0,4,4,7.03,7.09,4.22,-9,-9,-999,0,-9,-9,2014,1,40,-9,1,0,726,3.27,3.17,4.22,0,457,1,3,10
4509,450901,450901,-9,-9,-9,2014,0,67,0,0,0,1,1,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,4,0,3173,0,0,0,0,611.21,4,35,6
4125,412501,412505,-9,412502,412501,2014,1,9,0,4,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,469,0,0,0,0,0,2,-9,5
